Serial Port,Voltage (V),Average X,Average Y,Average Z
COM16,0.052207897213515306,-36.34,19.24,-70.18
COM18,0.052207897213515306,-37.07,14.42,-61.87
COM19,0.052207897213515306,6.91,48.35,-37.91
COM20,0.052207897213515306,35.49,7.57,-55.64
COM21,0.052207897213515306,1.63,50.81,-49.77
COM16,0.12204009458391135,-39.05,29.84,-77.34
COM18,0.12204009458391135,-19.47,16.42,-53.37
COM19,0.12204009458391135,-60.18,55.1,-16.52
COM20,0.12204009458391135,-21.74,9.93,-33.41
COM21,0.12204009458391135,-56.81,53.72,-74.93
COM16,0.19876937910455938,-38.3,36.9,-88.74
COM18,0.19876937910455938,-17.28,18.47,-46.1
COM19,0.19876937910455938,-61.77,56.67,8.32
COM20,0.19876937910455938,-21.22,10.14,-10.23
COM21,0.19876937910455938,-60.25,53.62,-86.58
COM16,0.13501656521891262,-35.11,26.51,-81.44
COM18,0.13501656521891262,-34.79,16.45,-54.72
COM19,0.13501656521891262,5.53,49.99,-11.73
COM20,0.13501656521891262,36.7,8.31,-30.12
COM21,0.13501656521891262,-4.47,50.65,-63.66
COM16,0.23048834687525244,-34.5,34.65,-95.23
COM18,0.23048834687525244,-31.65,18.83,-46.88
COM19,0.23048834687525244,3.86,51.79,18.04
COM20,0.23048834687525244,37.11,8.83,-1.59
COM21,0.23048834687525244,-8.83,50.69,-77.85
COM16,0.23500681210271473,-33.89,9.77,-101.61
COM18,0.23500681210271473,-27.24,29.56,-33.34
COM19,0.23500681210271473,2.09,8.17,20.5
COM20,0.23500681210271473,40.28,-34.9,1.34
COM21,0.23500681210271473,2.21,38.73,-83.59
COM16,0.23957217190426136,-34.45,35.73,-96.04
COM18,0.23957217190426136,-31.62,19.24,-46.31
COM19,0.23957217190426136,4.06,52.05,20.6
COM20,0.23957217190426136,37.51,8.87,2.17
COM21,0.23957217190426136,-9.28,50.6,-79.25
COM16,0.22323848533751642,-34.5,34.11,-93.69
COM18,0.22323848533751642,-32.07,18.47,-46.98
COM19,0.22323848533751642,4.31,51.46,16.29
COM20,0.22323848533751642,36.94,8.79,-3.91
COM21,0.22323848533751642,-8.85,50.72,-77.28
COM16,0.28087656635077596,-34.06,39.28,-102.21
COM18,0.28087656635077596,-30.04,20.27,-42.73
COM19,0.28087656635077596,3.11,52.8,34.02
COM20,0.28087656635077596,37.39,9.01,14.23
COM21,0.28087656635077596,-11.01,50.54,-85.66
COM16,0.23883337477478891,-37.46,40.21,-94.22
COM18,0.23883337477478891,-16.17,19.56,-43.22
COM19,0.23883337477478891,-62.44,57.26,21.39
COM20,0.23883337477478891,-21.06,10.2,2.58
COM21,0.23883337477478891,-62.38,53.4,-92.68
COM16,0.2152839709032895,-38.21,37.93,-90.65
COM18,0.2152839709032895,-17.33,18.88,-44.88
COM19,0.2152839709032895,-61.98,57.04,13.54
COM20,0.2152839709032895,-20.9,10.05,-5.51
COM21,0.2152839709032895,-61.26,53.46,-89.54
COM16,0.13023794448722423,-34.8,0.76,-86.59
COM18,0.13023794448722423,-30.75,26.55,-41.58
COM19,0.13023794448722423,3.82,6.06,-11.5
COM20,0.13023794448722423,39.18,-35.83,-31.34
COM21,0.13023794448722423,6.67,38.46,-67.25
COM16,0.1882934213469785,-37.94,10.59,-93.34
COM18,0.1882934213469785,-13.41,28.37,-34.05
COM19,0.1882934213469785,-63.41,12.51,6.83
COM20,0.1882934213469785,-18.38,-33.83,-12.93
COM21,0.1882934213469785,-50.11,41.22,-89.79
COM16,0.013394033647830239,-36.36,-10.57,-70.74
COM18,0.013394033647830239,-34.28,23.39,-51.48
COM19,0.013394033647830239,5.35,3.76,-47.63
COM20,0.013394033647830239,38.09,-36.28,-66.24
COM21,0.013394033647830239,11.78,38.33,-49.29
COM16,0.2567716159532684,-36.73,16.28,-102.88
COM18,0.2567716159532684,-11.31,30.24,-28.41
COM19,0.2567716159532684,-64.46,13.51,27.91
COM20,0.2567716159532684,-17.9,-33.5,9.33
COM21,0.2567716159532684,-52.76,41.44,-100.82
COM16,0.29118612928433113,-36.93,19.75,-107.71
COM18,0.29118612928433113,-9.92,31.03,-25.37
COM19,0.29118612928433113,-65.25,14.58,38.96
COM20,0.29118612928433113,-17.52,-33.12,19.01
COM21,0.29118612928433113,-54.7,41.39,-105.81
COM16,0.23905114186334842,-34.34,33.79,-96.52
COM18,0.23905114186334842,-31.41,19.47,-46.18
COM19,0.23905114186334842,3.99,51.88,20.95
COM20,0.23905114186334842,37.26,9.11,2.05
COM21,0.23905114186334842,-9.3,50.53,-79.48
COM16,0.13952366609817832,-34.55,4.25,-87.74
COM18,0.13952366609817832,-30.56,26.7,-40.95
COM19,0.13952366609817832,3.56,6.35,-9.32
COM20,0.13952366609817832,38.83,-35.42,-27.82
COM21,0.13952366609817832,6.24,38.61,-68.72
COM16,0.005507800937125262,-35.93,-11.36,-69.71
COM18,0.005507800937125262,-34.46,22.97,-52.58
COM19,0.005507800937125262,5.62,3.85,-50.32
COM20,0.005507800937125262,37.95,-36.3,-68.05
COM21,0.005507800937125262,12.33,38.46,-46.91
COM16,0.2381931272999297,-37.08,14.97,-100.16
COM18,0.2381931272999297,-11.6,29.38,-29.73
COM19,0.2381931272999297,-63.75,13.67,22.2
COM20,0.2381931272999297,-17.59,-33.23,3.73
COM21,0.2381931272999297,-52.36,41.63,-97.24
COM16,0.13659638995075174,-37.73,5.6,-86.1
COM18,0.13659638995075174,-14.49,26.81,-38.4
COM19,0.13659638995075174,-62.58,11.54,-10.09
COM20,0.13659638995075174,-16.75,-30.6,-25.3
COM21,0.13659638995075174,-47.7,41.61,-81.5
COM16,0.09269002170337394,-38.04,2.22,-80.1
COM18,0.09269002170337394,-15.68,25.83,-42.1
COM19,0.09269002170337394,-62.0,10.62,-23.06
COM20,0.09269002170337394,-18.68,-34.16,-41.17
COM21,0.09269002170337394,-45.83,41.46,-74.38
COM16,0.20851047985229373,-33.97,7.37,-98.05
COM18,0.20851047985229373,-27.61,28.52,-35.2
COM19,0.20851047985229373,2.08,8.09,13.42
COM20,0.20851047985229373,40.02,-34.76,-7.81
COM21,0.20851047985229373,3.47,39.15,-78.76
COM16,0.018678900496448735,-35.86,15.8,-64.9
COM18,0.018678900496448735,-38.01,13.2,-64.32
COM19,0.018678900496448735,7.2,47.36,-48.33
COM20,0.018678900496448735,34.95,7.32,-65.39
COM21,0.018678900496448735,1.86,50.36,-45.21
COM16,0.2753391009499413,-33.58,38.71,-101.13
COM18,0.2753391009499413,-29.92,20.28,-42.92
COM19,0.2753391009499413,2.97,52.55,32.28
COM20,0.2753391009499413,37.66,8.99,12.96
COM21,0.2753391009499413,-10.96,50.43,-84.71
COM16,0.01360283627182074,-39.16,20.54,-62.39
COM18,0.01360283627182074,-22.75,13.67,-61.72
COM19,0.01360283627182074,-58.67,52.79,-48.95
COM20,0.01360283627182074,-22.87,8.7,-66.24
COM21,0.01360283627182074,-52.33,53.37,-57.75
COM16,0.1557589630696633,-34.81,28.45,-84.56
COM18,0.1557589630696633,-33.83,17.3,-52.8
COM19,0.1557589630696633,5.03,50.25,-5.72
COM20,0.1557589630696633,36.59,8.38,-23.58
COM21,0.1557589630696633,-5.59,50.7,-66.11
COM16,0.24915849807795876,-37.29,41.47,-95.44
COM18,0.24915849807795876,-15.69,19.8,-42.49
COM19,0.24915849807795876,-62.86,57.35,24.06
COM20,0.24915849807795876,-20.97,10.75,6.01
COM21,0.24915849807795876,-63.04,53.4,-94.41
COM16,0.03906930648306351,-35.31,-8.42,-74.66
COM18,0.03906930648306351,-33.33,23.82,-49.35
COM19,0.03906930648306351,5.0,4.13,-39.25
COM20,0.03906930648306351,38.15,-35.85,-57.71
COM21,0.03906930648306351,9.11,34.62,-47.45
COM16,0.2615395831033858,-36.63,17.07,-103.97
COM18,0.2615395831033858,-10.96,30.67,-28.13
COM19,0.2615395831033858,-64.68,13.92,30.1
COM20,0.2615395831033858,-17.43,-33.5,9.92
COM21,0.2615395831033858,-53.31,41.93,-100.99
COM16,0.1570288795570646,-34.21,3.09,-90.63
COM18,0.1570288795570646,-29.51,27.15,-39.73
COM19,0.1570288795570646,2.88,6.87,-2.64
COM20,0.1570288795570646,39.2,-35.14,-22.76
COM21,0.1570288795570646,5.2,38.68,-71.6
COM16,0.29773130833406214,-32.86,15.34,-110.44
COM18,0.29773130833406214,-25.28,31.27,-27.96
COM19,0.29773130833406214,0.92,9.91,40.83
COM20,0.29773130833406214,40.63,-34.4,19.92
COM21,0.29773130833406214,-2.02,38.75,-93.1
COM16,0.06580867737338018,-34.96,-6.56,-77.18
COM18,0.06580867737338018,-32.52,24.73,-47.21
COM19,0.06580867737338018,4.47,5.09,-31.53
COM20,0.06580867737338018,38.22,-35.38,-49.8
COM21,0.06580867737338018,9.58,38.38,-56.68
COM16,0.10142149817273709,-35.03,22.52,-76.35
COM18,0.10142149817273709,-35.56,15.47,-57.24
COM19,0.10142149817273709,5.77,49.15,-22.51
COM20,0.10142149817273709,36.01,7.97,-40.02
COM21,0.10142149817273709,-3.07,50.51,-57.64
COM16,0.22517752545453126,-36.91,15.38,-98.22
COM18,0.22517752545453126,-12.27,29.11,-31.72
COM19,0.22517752545453126,-64.47,13.2,18.36
COM20,0.22517752545453126,-17.91,-33.49,-1.33
COM21,0.22517752545453126,-51.54,41.51,-94.75
COM16,0.297763273492541,-33.24,15.61,-109.99
COM18,0.297763273492541,-25.5,30.74,-28.47
COM19,0.297763273492541,0.12,9.89,40.48
COM20,0.297763273492541,40.6,-34.08,20.37
COM21,0.297763273492541,-1.92,38.58,-93.08
COM16,0.28908013387287645,-36.44,19.34,-107.17
COM18,0.28908013387287645,-10.06,30.99,-26.51
COM19,0.28908013387287645,-64.92,15.0,37.64
COM20,0.28908013387287645,-17.42,-32.59,18.38
COM21,0.28908013387287645,-54.62,41.43,-104.69
COM16,0.2394932715020397,-36.7,15.24,-100.6
COM18,0.2394932715020397,-11.42,29.68,-30.81
COM19,0.2394932715020397,-64.35,14.09,23.1
COM20,0.2394932715020397,-18.09,-33.13,4.06
COM21,0.2394932715020397,-52.61,41.2,-97.86
COM16,0.05838442459898073,-38.4,-1.93,-74.9
COM18,0.05838442459898073,-17.07,24.67,-45.61
COM19,0.05838442459898073,-61.09,10.18,-33.5
COM20,0.05838442459898073,-20.01,-34.47,-51.54
COM21,0.05838442459898073,-44.63,41.16,-69.11
COM16,0.14980543941620594,-37.55,7.01,-87.63
COM18,0.14980543941620594,-14.28,27.48,-38.33
COM19,0.14980543941620594,-62.54,11.91,-5.38
COM20,0.14980543941620594,-18.74,-33.72,-24.44
COM21,0.14980543941620594,-48.28,41.43,-83.71
COM16,0.2607467908305886,-34.0,37.46,-98.36
COM18,0.2607467908305886,-30.74,19.99,-44.86
COM19,0.2607467908305886,3.2,52.46,27.85
COM20,0.2607467908305886,37.26,8.76,7.83
COM21,0.2607467908305886,-9.94,50.85,-82.79
COM16,0.13221741789340277,-35.09,25.69,-80.72
COM18,0.13221741789340277,-34.64,16.2,-55.32
COM19,0.13221741789340277,5.19,49.73,-12.89
COM20,0.13221741789340277,36.36,8.23,-31.13
COM21,0.13221741789340277,-4.32,50.73,-63.07
COM16,0.06461285020769071,-39.01,24.42,-69.66
COM18,0.06461285020769071,-20.82,14.9,-57.67
COM19,0.06461285020769071,-59.56,54.13,-34.1
COM20,0.06461285020769071,-22.89,9.15,-50.43
COM21,0.06461285020769071,-53.96,53.06,-65.65
COM16,0.2101143523100878,-37.76,37.35,-89.22
COM18,0.2101143523100878,-16.14,18.91,-46.05
COM19,0.2101143523100878,-62.72,56.59,11.56
COM20,0.2101143523100878,-21.31,10.1,-7.0
COM21,0.2101143523100878,-60.64,53.34,-88.47
COM16,0.23794078120541623,-34.07,35.59,-95.25
COM18,0.23794078120541623,-31.26,19.33,-47.23
COM19,0.23794078120541623,3.33,51.81,20.79
COM20,0.23794078120541623,37.65,8.92,1.37
COM21,0.23794078120541623,-8.96,50.44,-78.94
COM16,0.13358805004322588,-38.18,30.74,-79.0
COM18,0.13358805004322588,-18.95,16.7,-53.33
COM19,0.13358805004322588,-61.08,55.11,-12.79
COM20,0.13358805004322588,-22.33,9.54,-29.79
COM21,0.13358805004322588,-57.14,53.11,-76.38
COM16,0.2576730951537345,-33.72,37.18,-98.35
COM18,0.2576730951537345,-30.79,19.62,-45.48
COM19,0.2576730951537345,3.3,52.1,27.0
COM20,0.2576730951537345,36.95,9.01,7.73
COM21,0.2576730951537345,-9.67,50.32,-82.34
COM16,0.2395424075624954,-33.51,10.55,-102.11
COM18,0.2395424075624954,-27.09,29.42,-33.77
COM19,0.2395424075624954,1.48,8.28,22.51
COM20,0.2395424075624954,39.85,-34.56,3.28
COM21,0.2395424075624954,2.32,38.56,-83.6
COM16,0.24037813742019076,-37.09,40.4,-94.04
COM18,0.24037813742019076,-15.63,19.5,-44.03
COM19,0.24037813742019076,-62.75,57.25,20.78
COM20,0.24037813742019076,-21.68,10.59,3.33
COM21,0.24037813742019076,-61.86,53.28,-93.04
COM16,0.16660921163083534,-37.69,8.24,-90.36
COM18,0.16660921163083534,-14.1,27.62,-36.52
COM19,0.16660921163083534,-63.47,11.97,-0.2
COM20,0.16660921163083534,-18.49,-33.87,-18.74
COM21,0.16660921163083534,-48.63,41.05,-86.15
COM16,0.27420160863956694,-33.42,13.49,-107.13
COM18,0.27420160863956694,-26.28,29.91,-30.2
COM19,0.27420160863956694,0.94,8.95,33.2
COM20,0.27420160863956694,40.63,-34.62,13.54
COM21,0.27420160863956694,0.41,38.77,-89.62
COM16,0.23348176092011955,-34.22,34.98,-94.51
COM18,0.23348176092011955,-31.98,18.59,-46.88
COM19,0.23348176092011955,3.45,51.65,19.56
COM20,0.23348176092011955,36.77,8.8,0.1
COM21,0.23348176092011955,-8.25,50.19,-78.33
COM16,0.15914425983713767,-34.76,28.61,-84.35
COM18,0.15914425983713767,-34.1,16.95,-53.09
COM19,0.15914425983713767,4.65,50.27,-4.62
COM20,0.15914425983713767,36.42,8.38,-23.2
COM21,0.15914425983713767,-5.19,50.4,-66.76
COM16,0.2788915912173227,-36.89,43.71,-99.06
COM18,0.2788915912173227,-14.79,20.38,-40.08
COM19,0.2788915912173227,-63.52,58.35,33.65
COM20,0.2788915912173227,-20.75,10.43,14.99
COM21,0.2788915912173227,-63.62,53.68,-98.59
COM16,0.03651623834366495,-35.08,-8.84,-73.48
COM18,0.03651623834366495,-33.38,24.06,-49.69
COM19,0.03651623834366495,4.8,4.31,-39.98
COM20,0.03651623834366495,38.26,-35.94,-59.16
COM21,0.03651623834366495,11.14,38.48,-51.93
COM16,0.2474066386984412,-36.8,15.12,-101.06
COM18,0.2474066386984412,-11.51,29.78,-29.34
COM19,0.2474066386984412,-64.24,13.89,24.8
COM20,0.2474066386984412,-17.8,-33.45,5.73
COM21,0.2474066386984412,-52.12,41.78,-97.8
COM16,0.20829987610043232,-33.77,7.42,-97.76
COM18,0.20829987610043232,-28.01,28.15,-35.51
COM19,0.20829987610043232,2.19,7.99,13.2
COM20,0.20829987610043232,39.59,-34.78,-7.74
COM21,0.20829987610043232,3.6,38.58,-78.71
COM16,0.08313556378118717,-37.84,0.94,-78.19
COM18,0.08313556378118717,-16.62,25.28,-42.83
COM19,0.08313556378118717,-61.65,10.28,-26.55
COM20,0.08313556378118717,-19.62,-34.18,-44.05
COM21,0.08313556378118717,-45.04,41.38,-72.88
COM16,0.20847598704540563,-37.57,37.7,-89.09
COM18,0.20847598704540563,-16.9,18.85,-45.85
COM19,0.20847598704540563,-61.91,56.48,11.88
COM20,0.20847598704540563,-21.76,10.39,-8.12
COM21,0.20847598704540563,-59.8,53.55,-87.07
COM16,0.2355125731447096,-37.29,39.95,-92.82
COM18,0.2355125731447096,-16.22,19.64,-43.54
COM19,0.2355125731447096,-62.84,57.08,20.25
COM20,0.2355125731447096,-21.37,10.41,1.64
COM21,0.2355125731447096,-61.55,53.64,-91.89
COM16,0.25853321223557335,-33.93,37.33,-98.27
COM18,0.25853321223557335,-30.96,19.94,-44.54
COM19,0.25853321223557335,3.09,52.41,27.04
COM20,0.25853321223557335,37.42,9.25,7.65
COM21,0.25853321223557335,-9.63,50.45,-82.06
COM16,0.26473148927296986,-36.75,17.14,-103.65
COM18,0.26473148927296986,-11.03,30.19,-27.78
COM19,0.26473148927296986,-64.52,13.98,28.86
COM20,0.26473148927296986,-17.97,-33.06,10.94
COM21,0.26473148927296986,-53.12,41.54,-101.39
COM16,0.08029388338399272,-35.58,21.43,-73.1
COM18,0.08029388338399272,-36.64,15.11,-59.79
COM19,0.08029388338399272,6.17,48.59,-28.64
COM20,0.08029388338399272,35.35,7.86,-46.99
COM21,0.08029388338399272,-1.6,50.51,-53.81
COM16,0.2892755983075224,-33.17,16.77,-107.91
COM18,0.2892755983075224,-25.58,30.89,-29.05
COM19,0.2892755983075224,0.67,9.43,38.42
COM20,0.2892755983075224,40.22,-34.18,17.38
COM21,0.2892755983075224,-0.35,38.71,-91.56
COM16,0.09510039115205955,-38.94,27.24,-73.31
COM18,0.09510039115205955,-20.58,15.66,-55.99
COM19,0.09510039115205955,-60.51,54.57,-24.58
COM20,0.09510039115205955,-22.53,9.21,-41.81
COM21,0.09510039115205955,-55.3,53.03,-70.16
COM16,0.034547053920859515,-35.89,17.21,-66.91
COM18,0.034547053920859515,-38.07,13.52,-63.39
COM19,0.034547053920859515,6.66,47.91,-42.96
COM20,0.034547053920859515,34.74,7.83,-61.15
COM21,0.034547053920859515,1.71,50.19,-47.25
COM16,0.11162703704546557,-38.6,28.53,-76.0
COM18,0.11162703704546557,-20.34,15.87,-54.31
COM19,0.11162703704546557,-60.84,54.99,-18.98
COM20,0.11162703704546557,-22.58,9.67,-36.56
COM21,0.11162703704546557,-55.88,53.03,-72.44
COM16,0.11938339608129232,-34.85,-1.4,-85.58
COM18,0.11938339608129232,-30.92,25.8,-42.66
COM19,0.11938339608129232,3.65,6.14,-15.29
COM20,0.11938339608129232,38.48,-35.37,-34.31
COM21,0.11938339608129232,7.43,38.38,-65.42
COM16,0.29464604857945886,-36.59,19.91,-108.21
COM18,0.29464604857945886,-9.91,30.79,-25.65
COM19,0.29464604857945886,-65.41,14.85,39.36
COM20,0.29464604857945886,-17.95,-32.86,19.8
COM21,0.29464604857945886,-54.44,41.67,-106.05
COM16,0.23426601194760538,-33.65,10.11,-101.82
COM18,0.23426601194760538,-27.42,28.87,-33.21
COM19,0.23426601194760538,1.6,8.45,20.87
COM20,0.23426601194760538,39.79,-34.32,0.43
COM21,0.23426601194760538,2.62,38.8,-83.16
COM16,0.10485030306406586,-38.59,28.49,-75.13
COM18,0.10485030306406586,-20.33,15.82,-54.37
COM19,0.10485030306406586,-60.15,54.62,-21.22
COM20,0.10485030306406586,-22.55,9.88,-38.35
COM21,0.10485030306406586,-55.84,53.17,-71.64
COM16,0.022536714047932137,-35.88,16.19,-65.77
COM18,0.022536714047932137,-37.98,13.33,-64.84
COM19,0.022536714047932137,7.29,47.39,-46.79
COM20,0.022536714047932137,34.82,7.41,-64.52
COM21,0.022536714047932137,2.28,50.23,-45.26
COM16,0.17280922848187066,-34.62,29.61,-86.51
COM18,0.17280922848187066,-33.33,17.19,-51.81
COM19,0.17280922848187066,4.94,50.34,0.29
COM20,0.17280922848187066,36.41,8.85,-19.6
COM21,0.17280922848187066,-6.11,50.51,-69.33
COM16,0.021393152114854975,-39.05,-5.87,-69.81
COM18,0.021393152114854975,-16.56,21.63,-43.02
COM19,0.021393152114854975,-60.68,9.21,-45.48
COM20,0.021393152114854975,-20.18,-34.56,-62.36
COM21,0.021393152114854975,-42.33,41.2,-63.86
COM16,0.13268333592281126,-34.81,25.77,-80.46
COM18,0.13268333592281126,-34.43,16.53,-55.71
COM19,0.13268333592281126,5.37,49.96,-13.3
COM20,0.13268333592281126,36.12,8.53,-30.84
COM21,0.13268333592281126,-4.37,50.45,-62.85
COM16,0.269801352492396,-33.69,38.7,-100.03
COM18,0.269801352492396,-30.19,20.28,-43.92
COM19,0.269801352492396,3.17,52.78,30.6
COM20,0.269801352492396,37.18,9.49,10.99
COM21,0.269801352492396,-10.61,50.75,-84.51
COM16,0.07753365593353619,-38.46,-0.09,-77.31
COM18,0.07753365593353619,-16.28,25.07,-43.62
COM19,0.07753365593353619,-61.36,10.19,-28.09
COM20,0.07753365593353619,-19.89,-33.85,-45.73
COM21,0.07753365593353619,-44.92,41.26,-72.47
COM16,0.09732722028043668,-38.84,27.38,-73.76
COM18,0.09732722028043668,-20.01,15.46,-54.96
COM19,0.09732722028043668,-59.8,54.58,-23.56
COM20,0.09732722028043668,-22.6,9.93,-41.4
COM21,0.09732722028043668,-55.48,53.17,-70.19
COM16,0.11331506238125794,-35.08,-2.43,-84.38
COM18,0.11331506238125794,-30.68,26.14,-43.52
COM19,0.11331506238125794,3.91,5.7,-17.49
COM20,0.11331506238125794,38.71,-35.39,-35.82
COM21,0.11331506238125794,7.64,38.02,-64.25
COM16,0.23081931064658626,-34.27,34.52,-94.39
COM18,0.23081931064658626,-27.95,17.03,-42.88
COM19,0.23081931064658626,3.83,52.07,18.68
COM20,0.23081931064658626,36.89,9.47,-1.85
COM21,0.23081931064658626,-8.52,50.39,-78.06
COM16,0.27835151083304116,-33.55,13.79,-107.67
COM18,0.27835151083304116,-25.49,30.12,-30.15
COM19,0.27835151083304116,1.02,9.39,34.41
COM20,0.27835151083304116,40.16,-34.14,13.82
COM21,0.27835151083304116,0.29,38.7,-89.6
COM16,0.20705517844342408,-37.35,12.04,-95.45
COM18,0.20705517844342408,-11.27,25.78,-29.82
COM19,0.20705517844342408,-63.27,13.26,12.89
COM20,0.20705517844342408,-18.47,-33.16,-7.39
COM21,0.20705517844342408,-50.56,41.47,-92.17
COM16,0.025539598191350796,-39.34,-5.44,-70.44
COM18,0.025539598191350796,-18.18,23.97,-48.1
COM19,0.025539598191350796,-60.56,9.47,-43.47
COM20,0.025539598191350796,-20.23,-34.34,-61.39
COM21,0.025539598191350796,-42.65,41.01,-64.42
COM16,0.2014665182596859,-38.11,36.76,-88.37
COM18,0.2014665182596859,-17.1,18.53,-46.8
COM19,0.2014665182596859,-61.99,56.83,10.11
COM20,0.2014665182596859,-21.61,10.36,-9.71
COM21,0.2014665182596859,-59.75,53.31,-86.87
COM16,0.18563912995754595,-34.38,5.46,-94.58
COM18,0.18563912995754595,-28.73,27.47,-37.45
COM19,0.18563912995754595,2.59,7.18,5.95
COM20,0.18563912995754595,39.37,-34.51,-14.05
COM21,0.18563912995754595,4.66,38.57,-75.86
COM16,0.1331144430616746,-35.01,1.27,-87.14
COM18,0.1331144430616746,-30.22,26.53,-41.96
COM19,0.1331144430616746,3.28,6.72,-10.79
COM20,0.1331144430616746,38.98,-34.68,-30.18
COM21,0.1331144430616746,6.74,38.61,-67.5
COM16,0.2603228858013344,-37.28,42.05,-96.75
COM18,0.2603228858013344,-14.98,20.09,-41.81
COM19,0.2603228858013344,-63.4,57.77,27.66
COM20,0.2603228858013344,-21.23,10.92,8.78
COM21,0.2603228858013344,-62.55,53.19,-96.18
COM16,0.17234208672352544,-37.88,9.12,-90.85
COM18,0.17234208672352544,-13.53,27.95,-35.87
COM19,0.17234208672352544,-63.19,12.21,2.5
COM20,0.17234208672352544,-17.11,-30.12,-16.38
COM21,0.17234208672352544,-49.06,40.77,-87.32
COM16,0.17391785806131854,-38.0,9.42,-90.81
COM18,0.17391785806131854,-13.49,27.6,-35.12
COM19,0.17391785806131854,-62.99,12.61,2.92
COM20,0.17391785806131854,-19.02,-33.35,-17.12
COM21,0.17391785806131854,-48.59,41.31,-87.32
COM16,0.08792582147917762,-38.61,2.22,-78.36
COM18,0.08792582147917762,-15.98,25.41,-41.87
COM19,0.08792582147917762,-61.9,10.79,-24.19
COM20,0.08792582147917762,-19.44,-33.68,-42.96
COM21,0.08792582147917762,-45.19,41.01,-73.59
COM16,0.09730033696100956,-35.14,-3.23,-82.22
COM18,0.09730033696100956,-31.41,25.34,-44.62
COM19,0.09730033696100956,3.75,5.88,-21.66
COM20,0.09730033696100956,38.87,-34.89,-40.99
COM21,0.09730033696100956,8.19,38.46,-61.93
COM16,0.21540139357154084,-34.96,33.33,-91.96
COM18,0.21540139357154084,-32.12,18.58,-48.19
COM19,0.21540139357154084,4.04,52.0,14.1
COM20,0.21540139357154084,36.86,8.94,-6.28
COM21,0.21540139357154084,-8.12,50.43,-75.69
COM16,0.17133982133302242,-38.05,9.14,-90.25
COM18,0.17133982133302242,-13.52,27.48,-35.53
COM19,0.17133982133302242,-63.21,12.35,2.09
COM20,0.17133982133302242,-18.89,-33.24,-18.39
COM21,0.17133982133302242,-49.09,41.23,-86.9
COM16,0.06226759372726034,-38.96,-1.71,-74.42
COM18,0.06226759372726034,-16.83,24.41,-44.3
COM19,0.06226759372726034,-61.53,10.31,-31.92
COM20,0.06226759372726034,-19.77,-34.12,-50.19
COM21,0.06226759372726034,-44.17,40.95,-69.83
COM16,0.02029186080993094,-35.7,-9.94,-70.87
COM18,0.02029186080993094,-33.69,22.89,-51.1
COM19,0.02029186080993094,4.97,4.38,-45.39
COM20,0.02029186080993094,37.64,-35.51,-64.33
COM21,0.02029186080993094,11.77,37.9,-49.39
COM16,0.17038262424690237,-34.75,28.93,-85.3
COM18,0.17038262424690237,-33.37,16.84,-51.32
COM19,0.17038262424690237,4.66,50.8,0.09
COM20,0.17038262424690237,36.52,8.54,-19.82
COM21,0.17038262424690237,-5.86,50.27,-68.7
COM16,0.17071751892761763,-38.33,34.02,-83.44
COM18,0.17071751892761763,-17.55,17.49,-48.61
